1,NA
10745,NA
5358,4.3334761379431574
10746,NA
16134,2.436934589531115
21522,NA
26910,NA
2,NA
10747,NA
5359,NA
16135,3.9241899704775083
21523,NA
26911,NA
3,3.357914521975191
10748,4.3334761379431574
16136,NA
26912,3.9241899704775083
21524,NA
5360,6.453448834486669
4,3.053069638751539
10749,NA
16137,NA
26913,NA
21525,NA
5361,NA
21526,NA
10750,6.993255190296756
5,NA
26914,3.053069638751539
16138,NA
5362,NA
21527,NA
5363,NA
10751,NA
6,0.8496657008098535
16139,2.1617955321926186
26915,NA
21528,NA
5364,NA
10752,NA
16140,1.3686734030917904
26916,NA
7,NA
21529,3.48981164549843
5365,7.208813279590432
10753,3.7229190849905343
26917,3.2132200638509016
16141,NA
8,2.436934589531115
21530,3.6109486423999684
5366,NA
10754,3.053069638751539
26918,NA
16142,3.357914521975191
9,1.4105011847959428
5367,NA
21531,3.6109486423999684
5368,NA
26919,NA
16143,NA
10755,0.8496657008098535
10,3.6109486423999684
21532,NA
5369,3.2132200638509016
26920,NA
16144,4.467889722174483
10756,NA
11,6.631768480222443
21533,NA
5370,NA
16145,NA
10757,NA
12,NA
26921,5.910637317992648
21534,NA
5371,2.873909522499057
21535,NA
16146,NA
10758,2.1617955321926186
13,NA
26922,5.910637317992648
5372,NA
10759,1.8290656107215546
21536,2.1617955321926186
14,NA
26923,2.1617955321926186
16147,5.6443852796668
5373,NA
21537,NA
10760,NA
26924,NA
16148,3.7229190849905343
15,3.6109486423999684
5374,NA
10761,3.053069638751539
21538,2.1617955321926186
16149,NA
26925,NA
16,2.028871628568182
5375,NA
10762,NA
21539,0.8496657008098535
17,NA
16150,NA
26926,NA
5376,NA
21540,0.8496657008098535
10763,NA
18,NA
16151,2.436934589531115
26927,2.436934589531115
5377,NA
21541,0.8496657008098535
10764,NA
19,1.4105011847959428
16152,1.8290656107215546
26928,2.436934589531115
5378,NA
10765,NA
16153,NA
20,2.436934589531115
16154,NA
26929,NA
21542,0.8496657008098535
5379,0.8496657008098535
21,NA
16155,NA
10766,NA
21543,0.8496657008098535
26930,2.436934589531115
5380,1.8290656107215546
22,NA
26931,0.8496657008098535
10767,1.4105011847959428
16156,NA
21544,NA
5381,NA
23,NA
26932,3.48981164549843
21545,3.826991103637173
10768,3.2132200638509016
21546,3.826991103637173
16157,NA
5382,0.8496657008098535
24,NA
26933,NA
16158,2.1617955321926186
21547,2.8739095223028506
26934,NA
10769,NA
5383,2.1617955321926186
25,1.4105011847959428
26935,NA
21548,2.8739095223028506
26,NA
26936,NA
10770,NA
16159,NA
5384,NA
27,NA
16160,NA
10771,NA
21549,NA
26937,3.357914521975191
10772,NA
5385,2.1617955321926186
28,NA
16161,NA
26938,NA
21550,NA
10773,2.1617955321926186
5386,NA
26939,NA
